edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources,source_coverage_pct
0.9,monotonic,risk,0,55,62,62,100.0
0.9,monotonic,risk,21,205,206,206,100.0
0.9,monotonic,risk,25,84,84,84,100.0
0.9,monotonic,risk,17,91,99,99,100.0
0.9,monotonic,risk,38,101,101,101,100.0
0.9,monotonic,risk,3,224,225,225,100.0
0.9,monotonic,risk,26,108,111,111,100.0
0.9,monotonic,risk,34,169,192,192,100.0
0.9,monotonic,risk,22,51,51,51,100.0
0.9,monotonic,risk,31,30,30,30,100.0
0.9,monotonic,risk,32,47,47,47,100.0
0.9,monotonic,risk,24,40,41,41,100.0
0.9,monotonic,risk,33,49,49,49,100.0
0.9,monotonic,risk,35,41,41,41,100.0
0.9,monotonic,risk,28,39,39,39,100.0
0.9,monotonic,risk,37,23,31,31,100.0
0.9,monotonic,risk,13,15,16,16,100.0
0.9,monotonic,risk,39,21,24,24,100.0
0.9,monotonic,risk,7,8,9,9,100.0
0.9,both,risk,10,72,78,78,100.0
0.9,both,risk,22,66,71,71,100.0
0.9,both,risk,9,103,111,111,100.0
0.9,both,risk,20,83,85,85,100.0
0.9,both,risk,13,94,99,99,100.0
0.9,both,risk,29,134,150,150,100.0
0.9,both,risk,32,103,110,110,100.0
0.9,both,risk,18,85,93,93,100.0
0.9,both,risk,39,33,33,33,100.0
0.9,both,risk,6,113,124,124,100.0
0.9,both,risk,21,22,26,26,100.0
0.9,both,risk,17,54,59,59,100.0
0.9,both,risk,3,154,170,170,100.0
0.9,both,risk,12,94,98,98,100.0
0.9,both,risk,28,38,38,38,100.0
0.9,both,risk,35,92,106,106,100.0
0.9,both,risk,33,18,20,20,100.0
0.9,both,risk,11,95,100,100,100.0
0.9,both,risk,5,64,64,64,100.0
0.9,both,risk,4,75,92,92,100.0
0.9,both,risk,27,65,72,72,100.0
0.9,both,risk,1,50,55,55,100.0
0.9,both,risk,24,87,91,91,100.0
0.9,both,risk,30,22,28,28,100.0
0.9,both,risk,25,48,49,49,100.0
0.9,both,risk,0,42,46,46,100.0
0.9,both,risk,38,29,30,30,100.0
0.9,both,risk,23,88,88,88,100.0
0.9,both,risk,26,70,70,70,100.0
0.9,both,risk,8,56,60,60,100.0
0.9,both,risk,7,157,181,181,100.0
0.9,both,risk,14,80,88,88,100.0
0.9,both,risk,36,15,15,15,100.0
0.9,both,risk,19,57,57,57,100.0
0.9,both,risk,15,32,32,32,100.0
0.9,both,risk,16,11,11,11,100.0
0.9,both,risk,2,18,20,20,100.0
0.9,both,risk,31,5,7,7,100.0
0.9,both,risk,34,3,4,4,100.0
0.9,both,risk,37,1,1,1,100.0
0.95,unconstrained,risk,5,79,88,88,100.0
0.95,unconstrained,risk,12,72,78,78,100.0
0.95,unconstrained,risk,15,137,152,152,100.0
0.95,unconstrained,risk,8,103,103,103,100.0
0.95,unconstrained,risk,7,102,103,103,100.0
0.95,unconstrained,risk,2,78,85,85,100.0
0.95,unconstrained,risk,23,30,36,36,100.0
0.95,unconstrained,risk,3,181,181,181,100.0
0.95,unconstrained,risk,21,81,89,89,100.0
0.95,unconstrained,risk,30,99,109,109,100.0
0.95,unconstrained,risk,4,58,72,72,100.0
0.95,unconstrained,risk,6,102,105,105,100.0
0.95,unconstrained,risk,20,131,145,145,100.0
0.95,unconstrained,risk,18,58,63,63,100.0
0.95,unconstrained,risk,10,150,168,168,100.0
0.95,unconstrained,risk,16,96,102,102,100.0
0.95,unconstrained,risk,24,68,76,76,100.0
0.95,unconstrained,risk,31,36,36,36,100.0
0.95,unconstrained,risk,28,88,102,102,100.0
0.95,unconstrained,risk,22,19,21,21,100.0
0.95,unconstrained,risk,36,31,32,32,100.0
0.95,unconstrained,risk,1,96,107,107,100.0
0.95,unconstrained,risk,29,37,40,40,100.0
0.95,unconstrained,risk,32,62,66,66,100.0
0.95,unconstrained,risk,26,53,56,56,100.0
0.95,unconstrained,risk,9,204,205,205,100.0
0.95,unconstrained,risk,19,87,99,99,100.0
0.95,unconstrained,risk,14,51,55,55,100.0
0.95,unconstrained,risk,39,27,27,27,100.0
0.95,unconstrained,risk,38,125,125,125,100.0
0.95,unconstrained,risk,33,35,35,35,100.0
0.95,unconstrained,risk,0,75,80,80,100.0
0.95,unconstrained,risk,34,57,60,60,100.0
0.95,unconstrained,risk,25,48,51,51,100.0
0.95,unconstrained,risk,11,161,185,185,100.0
0.95,unconstrained,risk,35,28,28,28,100.0
0.95,unconstrained,risk,27,14,14,14,100.0
0.95,unconstrained,risk,37,20,25,25,100.0
0.95,unconstrained,risk,17,18,19,19,100.0
0.95,unconstrained,risk,13,4,4,4,100.0
0.95,single_risk,risk,31,39,42,42,100.0
0.95,single_risk,risk,5,76,84,84,100.0
0.95,single_risk,risk,4,145,160,160,100.0
0.95,single_risk,risk,38,123,130,130,100.0
0.95,single_risk,risk,17,52,56,56,100.0
0.95,single_risk,risk,3,79,82,82,100.0
0.95,single_risk,risk,7,68,73,73,100.0
0.95,single_risk,risk,20,63,67,67,100.0
0.95,single_risk,risk,24,29,35,35,100.0
0.95,single_risk,risk,33,84,92,92,100.0
0.95,single_risk,risk,8,39,39,39,100.0
0.95,single_risk,risk,18,89,97,97,100.0
0.95,single_risk,risk,13,57,69,69,100.0
0.95,single_risk,risk,1,109,119,119,100.0
0.95,single_risk,risk,15,124,140,140,100.0
0.95,single_risk,risk,2,90,94,94,100.0
0.95,single_risk,risk,32,92,105,105,100.0
0.95,single_risk,risk,23,20,22,22,100.0
0.95,single_risk,risk,22,64,71,71,100.0
0.95,single_risk,risk,14,93,102,102,100.0
0.95,single_risk,risk,28,29,30,30,100.0
0.95,single_risk,risk,34,83,87,87,100.0
0.95,single_risk,risk,0,41,44,44,100.0
0.95,single_risk,risk,11,54,55,55,100.0
0.95,single_risk,risk,39,8,9,9,100.0
0.95,single_risk,risk,9,42,46,46,100.0
0.95,single_risk,risk,10,73,74,74,100.0
0.95,single_risk,risk,16,61,61,61,100.0
0.95,single_risk,risk,25,50,53,53,100.0
0.95,single_risk,risk,19,63,65,65,100.0
0.95,single_risk,risk,29,6,6,6,100.0
0.95,single_risk,risk,35,15,15,15,100.0
0.95,single_risk,risk,6,156,177,177,100.0
0.95,single_risk,risk,26,15,16,16,100.0
0.95,single_risk,risk,37,1,3,3,100.0
0.95,single_risk,risk,12,54,60,60,100.0
0.95,single_risk,risk,21,24,24,24,100.0
0.95,single_risk,risk,30,19,23,23,100.0
0.95,single_risk,risk,36,6,8,8,100.0
0.95,single_risk,risk,27,1,1,1,100.0
0.95,monotonic,risk,11,72,79,79,100.0
0.95,monotonic,risk,3,72,77,77,100.0
0.95,monotonic,risk,15,127,138,138,100.0
0.95,monotonic,risk,5,132,132,132,100.0
0.95,monotonic,risk,27,110,112,112,100.0
0.95,monotonic,risk,1,113,120,120,100.0
0.95,monotonic,risk,24,29,35,35,100.0
0.95,monotonic,risk,6,244,245,245,100.0
0.95,monotonic,risk,39,77,85,85,100.0
0.95,monotonic,risk,10,107,120,120,100.0
0.95,monotonic,risk,9,59,72,72,100.0
0.95,monotonic,risk,14,74,76,76,100.0
0.95,monotonic,risk,19,108,121,121,100.0
0.95,monotonic,risk,31,77,84,84,100.0
0.95,monotonic,risk,8,145,162,162,100.0
0.95,monotonic,risk,0,95,100,100,100.0
0.95,monotonic,risk,12,82,90,90,100.0
0.95,monotonic,risk,13,12,12,12,100.0
0.95,monotonic,risk,16,53,57,57,100.0
0.95,monotonic,risk,34,88,102,102,100.0
0.95,monotonic,risk,21,17,19,19,100.0
0.95,monotonic,risk,20,30,32,32,100.0
0.95,monotonic,risk,30,90,95,95,100.0
0.95,monotonic,risk,33,28,32,32,100.0
0.95,monotonic,risk,17,53,56,56,100.0
0.95,monotonic,risk,23,49,52,52,100.0
0.95,monotonic,risk,7,164,165,165,100.0
0.95,monotonic,risk,37,119,119,119,100.0
0.95,monotonic,risk,25,53,60,60,100.0
0.95,monotonic,risk,38,40,44,44,100.0
0.95,monotonic,risk,18,58,61,61,100.0
0.95,monotonic,risk,4,24,24,24,100.0
0.95,monotonic,risk,32,40,40,40,100.0
0.95,monotonic,risk,22,27,30,30,100.0
0.95,monotonic,risk,2,154,177,177,100.0
0.95,monotonic,risk,28,21,23,23,100.0
0.95,monotonic,risk,35,26,26,26,100.0
0.95,monotonic,risk,26,2,2,2,100.0
0.95,monotonic,risk,29,7,9,9,100.0
0.95,monotonic,risk,36,1,1,1,100.0
0.95,both,risk,1,66,71,71,100.0
0.95,both,risk,24,51,55,55,100.0
0.95,both,risk,7,129,139,139,100.0
0.95,both,risk,21,120,127,127,100.0
0.95,both,risk,39,24,24,24,100.0
0.95,both,risk,26,56,58,58,100.0
0.95,both,risk,13,64,69,69,100.0
0.95,both,risk,11,86,89,89,100.0
0.95,both,risk,31,25,29,29,100.0
0.95,both,risk,9,84,93,93,100.0
0.95,both,risk,4,36,36,36,100.0
0.95,both,risk,2,99,110,110,100.0
0.95,both,risk,6,56,69,69,100.0
0.95,both,risk,18,134,150,150,100.0
0.95,both,risk,10,70,77,77,100.0
0.95,both,risk,12,126,141,141,100.0
0.95,both,risk,29,69,71,71,100.0
0.95,both,risk,38,15,16,16,100.0
0.95,both,risk,25,91,106,106,100.0
0.95,both,risk,35,17,19,19,100.0
0.95,both,risk,15,63,68,68,100.0
0.95,both,risk,0,48,51,51,100.0
0.95,both,risk,17,85,89,89,100.0
0.95,both,risk,23,48,49,49,100.0
0.95,both,risk,32,8,9,9,100.0
0.95,both,risk,37,44,46,46,100.0
0.95,both,risk,19,72,73,73,100.0
0.95,both,risk,14,48,53,53,100.0
0.95,both,risk,5,65,65,65,100.0
0.95,both,risk,16,46,49,49,100.0
0.95,both,risk,33,63,67,67,100.0
0.95,both,risk,8,21,22,22,100.0
0.95,both,risk,3,47,51,51,100.0
0.95,both,risk,34,122,136,136,100.0
0.95,both,risk,20,18,20,20,100.0
0.95,both,risk,22,1,3,3,100.0
0.95,both,risk,36,37,38,38,100.0
0.95,both,risk,27,28,28,28,100.0
0.95,both,risk,30,6,8,8,100.0
0.95,both,risk,28,1,1,1,100.0
EDGE,unconstrained,intervention,15,76,97,97,100.0
EDGE,unconstrained,intervention,9,100,113,113,100.0
EDGE,unconstrained,intervention,17,106,109,109,100.0
EDGE,unconstrained,intervention,4,92,103,103,100.0
EDGE,unconstrained,intervention,22,75,89,89,100.0
EDGE,unconstrained,intervention,5,159,214,214,100.0
EDGE,unconstrained,intervention,39,30,39,39,100.0
EDGE,unconstrained,intervention,19,189,215,215,100.0
EDGE,unconstrained,intervention,10,74,88,88,100.0
EDGE,unconstrained,intervention,32,54,63,63,100.0
EDGE,unconstrained,intervention,30,52,62,62,100.0
EDGE,unconstrained,intervention,2,131,153,153,100.0
EDGE,unconstrained,intervention,16,20,28,28,100.0
EDGE,unconstrained,intervention,36,59,65,65,100.0
EDGE,unconstrained,intervention,18,83,99,99,100.0
EDGE,unconstrained,intervention,3,169,195,195,100.0
EDGE,unconstrained,intervention,8,92,106,106,100.0
EDGE,unconstrained,intervention,33,10,10,10,100.0
EDGE,unconstrained,intervention,6,74,81,81,100.0
EDGE,unconstrained,intervention,1,42,44,44,100.0
EDGE,unconstrained,intervention,13,169,180,180,100.0
EDGE,unconstrained,intervention,27,27,27,27,100.0
EDGE,unconstrained,intervention,21,26,27,27,100.0
EDGE,unconstrained,intervention,11,39,47,47,100.0
EDGE,unconstrained,intervention,14,50,64,64,100.0
EDGE,unconstrained,intervention,7,76,88,88,100.0
EDGE,unconstrained,intervention,24,33,36,36,100.0
EDGE,unconstrained,intervention,37,39,41,41,100.0
EDGE,unconstrained,intervention,12,10,11,11,100.0
EDGE,unconstrained,intervention,20,22,26,26,100.0
EDGE,unconstrained,intervention,0,23,24,24,100.0
EDGE,unconstrained,intervention,38,15,17,17,100.0
EDGE,unconstrained,intervention,26,15,16,16,100.0
EDGE,unconstrained,intervention,34,6,6,6,100.0
EDGE,unconstrained,intervention,25,32,36,36,100.0
EDGE,unconstrained,intervention,35,32,36,36,100.0
EDGE,unconstrained,intervention,29,20,23,23,100.0
EDGE,unconstrained,intervention,31,14,17,17,100.0
EDGE,unconstrained,intervention,28,12,13,13,100.0
EDGE,unconstrained,intervention,23,6,6,6,100.0
EDGE,single_risk,intervention,15,76,97,97,100.0
EDGE,single_risk,intervention,9,100,113,113,100.0
EDGE,single_risk,intervention,17,106,109,109,100.0
EDGE,single_risk,intervention,4,92,103,103,100.0
EDGE,single_risk,intervention,22,75,89,89,100.0
EDGE,single_risk,intervention,5,159,214,214,100.0
EDGE,single_risk,intervention,39,30,39,39,100.0
EDGE,single_risk,intervention,19,189,215,215,100.0
EDGE,single_risk,intervention,10,74,88,88,100.0
EDGE,single_risk,intervention,32,54,63,63,100.0
EDGE,single_risk,intervention,30,52,62,62,100.0
EDGE,single_risk,intervention,2,131,153,153,100.0
EDGE,single_risk,intervention,16,20,28,28,100.0
EDGE,single_risk,intervention,36,59,65,65,100.0
EDGE,single_risk,intervention,18,83,99,99,100.0
EDGE,single_risk,intervention,3,169,195,195,100.0
EDGE,single_risk,intervention,8,92,106,106,100.0
EDGE,single_risk,intervention,33,10,10,10,100.0
EDGE,single_risk,intervention,6,74,81,81,100.0
EDGE,single_risk,intervention,1,42,44,44,100.0
EDGE,single_risk,intervention,13,169,180,180,100.0
EDGE,single_risk,intervention,27,27,27,27,100.0
EDGE,single_risk,intervention,21,26,27,27,100.0
EDGE,single_risk,intervention,11,39,47,47,100.0
EDGE,single_risk,intervention,14,50,64,64,100.0
EDGE,single_risk,intervention,7,76,88,88,100.0
EDGE,single_risk,intervention,24,33,36,36,100.0
EDGE,single_risk,intervention,37,39,41,41,100.0
EDGE,single_risk,intervention,12,10,11,11,100.0
EDGE,single_risk,intervention,20,22,26,26,100.0
EDGE,single_risk,intervention,0,23,24,24,100.0
EDGE,single_risk,intervention,38,15,17,17,100.0
EDGE,single_risk,intervention,26,15,16,16,100.0
EDGE,single_risk,intervention,34,6,6,6,100.0
EDGE,single_risk,intervention,25,32,36,36,100.0
EDGE,single_risk,intervention,35,32,36,36,100.0
EDGE,single_risk,intervention,29,20,23,23,100.0
EDGE,single_risk,intervention,31,14,17,17,100.0
EDGE,single_risk,intervention,28,12,13,13,100.0
EDGE,single_risk,intervention,23,6,6,6,100.0
EDGE,monotonic,intervention,9,142,172,172,100.0
EDGE,monotonic,intervention,37,46,48,48,100.0
EDGE,monotonic,intervention,13,133,139,139,100.0
EDGE,monotonic,intervention,10,97,108,108,100.0
EDGE,monotonic,intervention,5,89,110,110,100.0
EDGE,monotonic,intervention,2,173,227,227,100.0
EDGE,monotonic,intervention,14,40,51,51,100.0
EDGE,monotonic,intervention,15,51,60,60,100.0
EDGE,monotonic,intervention,36,95,103,103,100.0
EDGE,monotonic,intervention,3,75,89,89,100.0
EDGE,monotonic,intervention,33,51,61,61,100.0
EDGE,monotonic,intervention,0,142,168,168,100.0
EDGE,monotonic,intervention,24,20,25,25,100.0
EDGE,monotonic,intervention,35,59,62,62,100.0
EDGE,monotonic,intervention,1,84,100,100,100.0
EDGE,monotonic,intervention,11,122,141,141,100.0
EDGE,monotonic,intervention,25,55,63,63,100.0
EDGE,monotonic,intervention,26,63,71,71,100.0
EDGE,monotonic,intervention,8,68,74,74,100.0
EDGE,monotonic,intervention,20,78,88,88,100.0
EDGE,monotonic,intervention,18,44,46,46,100.0
EDGE,monotonic,intervention,6,172,187,187,100.0
EDGE,monotonic,intervention,38,22,22,22,100.0
EDGE,monotonic,intervention,12,28,30,30,100.0
EDGE,monotonic,intervention,21,57,67,67,100.0
EDGE,monotonic,intervention,7,38,47,47,100.0
EDGE,monotonic,intervention,23,31,34,34,100.0
EDGE,monotonic,intervention,22,56,64,64,100.0
EDGE,monotonic,intervention,30,30,34,34,100.0
EDGE,monotonic,intervention,29,8,8,8,100.0
EDGE,monotonic,intervention,28,6,6,6,100.0
EDGE,monotonic,intervention,19,27,28,28,100.0
EDGE,monotonic,intervention,17,29,33,33,100.0
EDGE,monotonic,intervention,16,21,22,22,100.0
EDGE,monotonic,intervention,4,26,42,42,100.0
EDGE,monotonic,intervention,34,17,20,20,100.0
EDGE,monotonic,intervention,39,6,8,8,100.0
EDGE,monotonic,intervention,31,1,1,1,100.0
EDGE,monotonic,intervention,32,6,6,6,100.0
EDGE,monotonic,intervention,27,4,5,5,100.0
EDGE,both,intervention,9,142,172,172,100.0
EDGE,both,intervention,37,46,48,48,100.0
EDGE,both,intervention,13,133,139,139,100.0
EDGE,both,intervention,10,97,108,108,100.0
EDGE,both,intervention,5,89,110,110,100.0
EDGE,both,intervention,2,173,227,227,100.0
EDGE,both,intervention,14,40,51,51,100.0
EDGE,both,intervention,15,51,60,60,100.0
EDGE,both,intervention,36,95,103,103,100.0
EDGE,both,intervention,3,75,89,89,100.0
EDGE,both,intervention,33,51,61,61,100.0
EDGE,both,intervention,0,142,168,168,100.0
EDGE,both,intervention,24,20,25,25,100.0
EDGE,both,intervention,35,59,62,62,100.0
EDGE,both,intervention,1,84,100,100,100.0
EDGE,both,intervention,11,122,141,141,100.0
EDGE,both,intervention,25,55,63,63,100.0
EDGE,both,intervention,26,63,71,71,100.0
EDGE,both,intervention,8,68,74,74,100.0
EDGE,both,intervention,20,78,88,88,100.0
EDGE,both,intervention,18,44,46,46,100.0
EDGE,both,intervention,6,172,187,187,100.0
EDGE,both,intervention,38,22,22,22,100.0
EDGE,both,intervention,12,28,30,30,100.0
EDGE,both,intervention,21,57,67,67,100.0
EDGE,both,intervention,7,38,47,47,100.0
EDGE,both,intervention,23,31,34,34,100.0
EDGE,both,intervention,22,56,64,64,100.0
EDGE,both,intervention,30,30,34,34,100.0
EDGE,both,intervention,29,8,8,8,100.0
EDGE,both,intervention,28,6,6,6,100.0
EDGE,both,intervention,19,27,28,28,100.0
EDGE,both,intervention,17,29,33,33,100.0
EDGE,both,intervention,16,21,22,22,100.0
EDGE,both,intervention,4,26,42,42,100.0
EDGE,both,intervention,34,17,20,20,100.0
EDGE,both,intervention,39,6,8,8,100.0
EDGE,both,intervention,31,1,1,1,100.0
EDGE,both,intervention,32,6,6,6,100.0
EDGE,both,intervention,27,4,5,5,100.0
0.8,unconstrained,intervention,18,374,398,398,100.0
0.8,unconstrained,intervention,0,285,385,385,100.0
0.8,unconstrained,intervention,6,81,88,88,100.0
0.8,unconstrained,intervention,8,62,65,65,100.0
0.8,unconstrained,intervention,35,39,39,39,100.0
0.8,unconstrained,intervention,15,322,338,338,100.0
0.8,unconstrained,intervention,16,288,308,308,100.0
0.8,unconstrained,intervention,39,83,91,91,100.0
0.8,unconstrained,intervention,29,343,355,355,100.0
0.8,unconstrained,intervention,33,75,78,78,100.0
0.8,unconstrained,intervention,4,282,310,310,100.0
0.8,unconstrained,intervention,7,199,208,208,100.0
0.8,unconstrained,intervention,32,31,32,32,100.0
0.8,unconstrained,intervention,34,139,142,142,100.0
0.8,unconstrained,intervention,24,26,27,27,100.0
0.8,unconstrained,intervention,11,197,211,211,100.0
0.8,unconstrained,intervention,30,160,166,166,100.0
0.8,unconstrained,intervention,31,43,45,45,100.0
0.8,unconstrained,intervention,2,79,86,86,100.0
0.8,unconstrained,intervention,12,196,202,202,100.0
0.8,unconstrained,intervention,19,106,124,124,100.0
0.8,unconstrained,intervention,21,25,29,29,100.0
0.8,unconstrained,intervention,3,259,380,380,100.0
0.8,unconstrained,intervention,1,49,58,58,100.0
0.8,unconstrained,intervention,13,62,68,68,100.0
0.8,unconstrained,intervention,9,136,154,154,100.0
0.8,unconstrained,intervention,5,41,41,41,100.0
0.8,unconstrained,intervention,14,120,141,141,100.0
0.8,unconstrained,intervention,10,199,226,226,100.0
0.8,unconstrained,intervention,17,202,244,244,100.0
0.8,unconstrained,intervention,20,70,79,79,100.0
0.8,unconstrained,intervention,36,45,46,46,100.0
0.8,unconstrained,intervention,25,51,54,54,100.0
0.8,unconstrained,intervention,38,68,81,81,100.0
0.8,unconstrained,intervention,27,30,35,35,100.0
0.8,unconstrained,intervention,23,22,26,26,100.0
0.8,unconstrained,intervention,22,35,35,35,100.0
0.8,unconstrained,intervention,26,51,51,51,100.0
0.8,unconstrained,intervention,28,23,26,26,100.0
0.8,unconstrained,intervention,37,12,21,21,100.0
0.8,single_risk,intervention,0,428,527,527,100.0
0.8,single_risk,intervention,7,130,139,139,100.0
0.8,single_risk,intervention,14,57,57,57,100.0
0.8,single_risk,intervention,10,313,328,328,100.0
0.8,single_risk,intervention,25,220,228,228,100.0
0.8,single_risk,intervention,21,82,90,90,100.0
0.8,single_risk,intervention,8,169,179,179,100.0
0.8,single_risk,intervention,4,348,388,388,100.0
0.8,single_risk,intervention,38,365,379,379,100.0
0.8,single_risk,intervention,24,29,30,30,100.0
0.8,single_risk,intervention,39,325,337,337,100.0
0.8,single_risk,intervention,2,185,195,195,100.0
0.8,single_risk,intervention,26,139,144,144,100.0
0.8,single_risk,intervention,23,24,25,25,100.0
0.8,single_risk,intervention,12,231,252,252,100.0
0.8,single_risk,intervention,27,40,41,41,100.0
0.8,single_risk,intervention,3,90,98,98,100.0
0.8,single_risk,intervention,36,105,123,123,100.0
0.8,single_risk,intervention,22,26,30,30,100.0
0.8,single_risk,intervention,18,149,165,165,100.0
0.8,single_risk,intervention,15,223,319,319,100.0
0.8,single_risk,intervention,17,33,39,39,100.0
0.8,single_risk,intervention,5,106,118,118,100.0
0.8,single_risk,intervention,11,40,41,41,100.0
0.8,single_risk,intervention,6,73,96,96,100.0
0.8,single_risk,intervention,9,185,210,210,100.0
0.8,single_risk,intervention,30,193,235,235,100.0
0.8,single_risk,intervention,13,101,116,116,100.0
0.8,single_risk,intervention,20,74,83,83,100.0
0.8,single_risk,intervention,37,43,47,47,100.0
0.8,single_risk,intervention,31,46,48,48,100.0
0.8,single_risk,intervention,1,51,54,54,100.0
0.8,single_risk,intervention,29,30,35,35,100.0
0.8,single_risk,intervention,16,29,33,33,100.0
0.8,single_risk,intervention,33,28,28,28,100.0
0.8,single_risk,intervention,32,54,54,54,100.0
0.8,single_risk,intervention,35,19,23,23,100.0
0.8,single_risk,intervention,28,23,26,26,100.0
0.8,single_risk,intervention,34,27,30,30,100.0
0.8,single_risk,intervention,19,14,25,25,100.0
0.8,monotonic,intervention,1,498,523,523,100.0
0.8,monotonic,intervention,6,190,252,252,100.0
0.8,monotonic,intervention,18,84,95,95,100.0
0.8,monotonic,intervention,26,71,74,74,100.0
0.8,monotonic,intervention,7,253,268,268,100.0
0.8,monotonic,intervention,22,147,152,152,100.0
0.8,monotonic,intervention,0,199,258,258,100.0
0.8,monotonic,intervention,34,114,147,147,100.0
0.8,monotonic,intervention,17,65,79,79,100.0
0.8,monotonic,intervention,31,15,26,26,100.0
0.8,monotonic,intervention,2,144,172,172,100.0
0.8,monotonic,intervention,25,23,27,27,100.0
0.8,monotonic,intervention,36,173,186,186,100.0
0.8,monotonic,intervention,19,95,103,103,100.0
0.8,monotonic,intervention,20,163,174,174,100.0
0.8,monotonic,intervention,16,123,132,132,100.0
0.8,monotonic,intervention,15,292,304,304,100.0
0.8,monotonic,intervention,35,38,38,38,100.0
0.8,monotonic,intervention,21,70,79,79,100.0
0.8,monotonic,intervention,8,150,169,169,100.0
0.8,monotonic,intervention,10,129,139,139,100.0
0.8,monotonic,intervention,14,203,221,221,100.0
0.8,monotonic,intervention,39,40,42,42,100.0
0.8,monotonic,intervention,4,184,207,207,100.0
0.8,monotonic,intervention,3,56,64,64,100.0
0.8,monotonic,intervention,12,285,295,295,100.0
0.8,monotonic,intervention,23,26,27,27,100.0
0.8,monotonic,intervention,13,53,54,54,100.0
0.8,monotonic,intervention,38,27,30,30,100.0
0.8,monotonic,intervention,37,178,212,212,100.0
0.8,monotonic,intervention,24,35,39,39,100.0
0.8,monotonic,intervention,28,29,35,35,100.0
0.8,monotonic,intervention,30,38,39,39,100.0
0.8,monotonic,intervention,5,34,34,34,100.0
0.8,monotonic,intervention,33,38,39,39,100.0
0.8,monotonic,intervention,27,19,19,19,100.0
0.8,monotonic,intervention,9,14,14,14,100.0
0.8,monotonic,intervention,11,17,21,21,100.0
0.8,monotonic,intervention,32,23,26,26,100.0
0.8,monotonic,intervention,29,6,6,6,100.0
0.8,both,intervention,1,301,406,406,100.0
0.8,both,intervention,5,144,157,157,100.0
0.8,both,intervention,10,404,420,420,100.0
0.8,both,intervention,20,185,189,189,100.0
0.8,both,intervention,36,72,73,73,100.0
0.8,both,intervention,12,145,150,150,100.0
0.8,both,intervention,7,227,325,325,100.0
0.8,both,intervention,15,68,76,76,100.0
0.8,both,intervention,30,15,26,26,100.0
0.8,both,intervention,26,106,124,124,100.0
0.8,both,intervention,29,22,26,26,100.0
0.8,both,intervention,9,199,220,220,100.0
0.8,both,intervention,25,75,87,87,100.0
0.8,both,intervention,21,100,109,109,100.0
0.8,both,intervention,33,153,160,160,100.0
0.8,both,intervention,22,26,26,26,100.0
0.8,both,intervention,13,294,308,308,100.0
0.8,both,intervention,16,47,53,53,100.0
0.8,both,intervention,18,34,34,34,100.0
0.8,both,intervention,2,155,175,175,100.0
0.8,both,intervention,0,420,490,490,100.0
0.8,both,intervention,17,47,57,57,100.0
0.8,both,intervention,4,131,142,142,100.0
