edge_config,mode,node_type,cluster_id,n_sources,cluster_size,nodes_with_sources
0.95,unconstrained,implementation_mechanism,31,0,39,0
0.95,unconstrained,implementation_mechanism,39,0,38,0
0.95,unconstrained,implementation_mechanism,20,0,46,0
0.95,unconstrained,implementation_mechanism,2,0,77,0
0.95,unconstrained,implementation_mechanism,25,0,21,0
0.95,unconstrained,implementation_mechanism,17,0,50,0
0.95,unconstrained,implementation_mechanism,24,0,14,0
0.95,unconstrained,implementation_mechanism,32,0,16,0
0.95,unconstrained,implementation_mechanism,12,0,37,0
0.95,unconstrained,implementation_mechanism,18,0,17,0
0.95,unconstrained,implementation_mechanism,3,0,32,0
0.95,unconstrained,implementation_mechanism,15,0,15,0
0.95,unconstrained,implementation_mechanism,34,0,17,0
0.95,unconstrained,implementation_mechanism,16,0,27,0
0.95,unconstrained,implementation_mechanism,38,0,7,0
0.95,unconstrained,implementation_mechanism,35,0,18,0
0.95,unconstrained,implementation_mechanism,33,0,15,0
0.95,unconstrained,validation_evidence,1,0,113,0
0.95,unconstrained,validation_evidence,11,0,16,0
0.95,unconstrained,validation_evidence,24,0,16,0
0.95,unconstrained,validation_evidence,32,0,26,0
0.95,unconstrained,validation_evidence,9,0,210,0
0.95,unconstrained,validation_evidence,19,0,55,0
0.95,unconstrained,validation_evidence,4,0,104,0
0.95,unconstrained,validation_evidence,18,0,74,0
0.95,unconstrained,validation_evidence,7,0,79,0
0.95,unconstrained,validation_evidence,2,0,137,0
0.95,unconstrained,validation_evidence,37,0,10,0
0.95,unconstrained,validation_evidence,0,0,221,0
0.95,unconstrained,validation_evidence,5,0,80,0
0.95,unconstrained,validation_evidence,12,0,87,0
0.95,unconstrained,validation_evidence,22,0,35,0
0.95,unconstrained,validation_evidence,21,0,27,0
0.95,unconstrained,validation_evidence,25,0,64,0
0.95,unconstrained,validation_evidence,13,0,111,0
0.95,unconstrained,validation_evidence,20,0,49,0
0.95,unconstrained,validation_evidence,16,0,61,0
0.95,unconstrained,validation_evidence,6,0,82,0
0.95,unconstrained,validation_evidence,8,0,87,0
0.95,unconstrained,validation_evidence,23,0,82,0
0.95,unconstrained,validation_evidence,26,0,52,0
0.95,unconstrained,validation_evidence,36,0,55,0
0.95,unconstrained,validation_evidence,10,0,79,0
0.95,unconstrained,validation_evidence,15,0,16,0
0.95,unconstrained,validation_evidence,30,0,38,0
0.95,unconstrained,validation_evidence,17,0,47,0
0.95,unconstrained,validation_evidence,27,0,24,0
0.95,unconstrained,validation_evidence,29,0,68,0
0.95,unconstrained,validation_evidence,3,0,48,0
0.95,unconstrained,validation_evidence,39,0,45,0
0.95,unconstrained,validation_evidence,14,0,8,0
0.95,unconstrained,validation_evidence,35,0,10,0
0.95,unconstrained,validation_evidence,34,0,22,0
0.95,unconstrained,validation_evidence,31,0,3,0
0.95,unconstrained,validation_evidence,28,0,10,0
0.95,unconstrained,validation_evidence,38,0,5,0
0.95,unconstrained,validation_evidence,33,0,1,0
0.95,single_risk,risk,31,0,42,0
0.95,single_risk,risk,5,0,84,0
0.95,single_risk,risk,4,0,160,0
0.95,single_risk,risk,38,0,130,0
0.95,single_risk,risk,17,0,56,0
0.95,single_risk,risk,3,0,82,0
0.95,single_risk,risk,7,0,73,0
0.95,single_risk,risk,20,0,67,0
0.95,single_risk,risk,24,0,35,0
0.95,single_risk,risk,33,0,92,0
0.95,single_risk,risk,8,0,39,0
0.95,single_risk,risk,18,0,97,0
0.95,single_risk,risk,13,0,69,0
0.95,single_risk,risk,1,0,119,0
0.95,single_risk,risk,15,0,140,0
0.95,single_risk,risk,2,0,94,0
0.95,single_risk,risk,32,0,105,0
0.95,single_risk,risk,23,0,22,0
0.95,single_risk,risk,22,0,71,0
0.95,single_risk,risk,14,0,102,0
0.95,single_risk,risk,28,0,30,0
0.95,single_risk,risk,34,0,87,0
0.95,single_risk,risk,0,0,44,0
0.95,single_risk,risk,11,0,55,0
0.95,single_risk,risk,39,0,9,0
0.95,single_risk,risk,9,0,46,0
0.95,single_risk,risk,10,0,74,0
0.95,single_risk,risk,16,0,61,0
0.95,single_risk,risk,25,0,53,0
0.95,single_risk,risk,19,0,65,0
0.95,single_risk,risk,29,0,6,0
0.95,single_risk,risk,35,0,15,0
0.95,single_risk,risk,6,0,177,0
0.95,single_risk,risk,26,0,16,0
0.95,single_risk,risk,37,0,3,0
0.95,single_risk,risk,12,0,60,0
0.95,single_risk,risk,21,0,24,0
0.95,single_risk,risk,30,0,23,0
0.95,single_risk,risk,36,0,8,0
0.95,single_risk,risk,27,0,1,0
0.95,single_risk,intervention,15,0,118,0
0.95,single_risk,intervention,21,0,112,0
0.95,single_risk,intervention,18,0,135,0
0.95,single_risk,intervention,7,0,125,0
0.95,single_risk,intervention,27,0,100,0
0.95,single_risk,intervention,12,0,216,0
0.95,single_risk,intervention,38,0,38,0
0.95,single_risk,intervention,5,0,193,0
0.95,single_risk,intervention,10,0,87,0
0.95,single_risk,intervention,13,0,86,0
0.95,single_risk,intervention,32,0,75,0
0.95,single_risk,intervention,26,0,99,0
0.95,single_risk,intervention,2,0,34,0
0.95,single_risk,intervention,30,0,64,0
0.95,single_risk,intervention,3,0,90,0
0.95,single_risk,intervention,36,0,25,0
0.95,single_risk,intervention,0,0,193,0
0.95,single_risk,intervention,16,0,66,0
0.95,single_risk,intervention,14,0,87,0
0.95,single_risk,intervention,9,0,44,0
0.95,single_risk,intervention,11,0,188,0
0.95,single_risk,intervention,1,0,30,0
0.95,single_risk,intervention,28,0,48,0
0.95,single_risk,intervention,8,0,87,0
0.95,single_risk,intervention,24,0,35,0
0.95,single_risk,intervention,39,0,61,0
0.95,single_risk,intervention,17,0,61,0
0.95,single_risk,intervention,29,0,17,0
0.95,single_risk,intervention,6,0,21,0
0.95,single_risk,intervention,19,0,16,0
0.95,single_risk,intervention,34,0,30,0
0.95,single_risk,intervention,20,0,25,0
0.95,single_risk,intervention,37,0,21,0
0.95,single_risk,intervention,22,0,26,0
0.95,single_risk,intervention,35,0,25,0
0.95,single_risk,intervention,25,0,15,0
0.95,single_risk,intervention,4,0,12,0
0.95,single_risk,intervention,23,0,6,0
0.95,single_risk,intervention,31,0,5,0
0.95,single_risk,intervention,33,0,2,0
0.95,single_risk,all_concepts,14,0,285,0
0.95,single_risk,all_concepts,0,0,400,0
0.95,single_risk,all_concepts,5,0,187,0
0.95,single_risk,all_concepts,25,0,367,0
0.95,single_risk,all_concepts,35,0,139,0
0.95,single_risk,all_concepts,28,0,383,0
0.95,single_risk,all_concepts,17,0,253,0
0.95,single_risk,all_concepts,2,0,1045,0
0.95,single_risk,all_concepts,20,0,464,0
0.95,single_risk,all_concepts,4,0,927,0
0.95,single_risk,all_concepts,27,0,132,0
0.95,single_risk,all_concepts,33,0,358,0
0.95,single_risk,all_concepts,7,0,537,0
0.95,single_risk,all_concepts,13,0,488,0
0.95,single_risk,all_concepts,6,0,764,0
0.95,single_risk,all_concepts,1,0,366,0
0.95,single_risk,all_concepts,15,0,713,0
0.95,single_risk,all_concepts,38,0,491,0
0.95,single_risk,all_concepts,12,0,235,0
0.95,single_risk,all_concepts,11,0,223,0
0.95,single_risk,all_concepts,10,0,835,0
0.95,single_risk,all_concepts,19,0,98,0
0.95,single_risk,all_concepts,36,0,66,0
0.95,single_risk,all_concepts,9,0,196,0
0.95,single_risk,all_concepts,39,0,257,0
0.95,single_risk,all_concepts,26,0,70,0
0.95,single_risk,all_concepts,32,0,73,0
0.95,single_risk,all_concepts,30,0,64,0
0.95,single_risk,all_concepts,18,0,227,0
0.95,single_risk,all_concepts,8,0,222,0
0.95,single_risk,all_concepts,21,0,38,0
0.95,single_risk,all_concepts,29,0,14,0
0.95,single_risk,all_concepts,3,0,354,0
0.95,single_risk,all_concepts,24,0,59,0
0.95,single_risk,all_concepts,23,0,16,0
0.95,single_risk,all_concepts,22,0,213,0
0.95,single_risk,all_concepts,16,0,57,0
0.95,single_risk,all_concepts,31,0,22,0
0.95,single_risk,all_concepts,37,0,71,0
0.95,single_risk,all_concepts,34,0,26,0
0.95,single_risk,problem_analysis,23,0,155,0
0.95,single_risk,problem_analysis,29,0,30,0
0.95,single_risk,problem_analysis,5,0,54,0
0.95,single_risk,problem_analysis,18,0,56,0
0.95,single_risk,problem_analysis,34,0,44,0
0.95,single_risk,problem_analysis,9,0,55,0
0.95,single_risk,problem_analysis,10,0,76,0
0.95,single_risk,problem_analysis,21,0,172,0
0.95,single_risk,problem_analysis,7,0,93,0
0.95,single_risk,problem_analysis,2,0,182,0
0.95,single_risk,problem_analysis,35,0,44,0
0.95,single_risk,problem_analysis,24,0,52,0
0.95,single_risk,problem_analysis,3,0,66,0
0.95,single_risk,problem_analysis,12,0,109,0
0.95,single_risk,problem_analysis,17,0,84,0
0.95,single_risk,problem_analysis,26,0,30,0
0.95,single_risk,problem_analysis,39,0,81,0
0.95,single_risk,problem_analysis,13,0,96,0
0.95,single_risk,problem_analysis,31,0,52,0
0.95,single_risk,problem_analysis,11,0,90,0
0.95,single_risk,problem_analysis,14,0,133,0
0.95,single_risk,problem_analysis,28,0,50,0
0.95,single_risk,problem_analysis,20,0,53,0
0.95,single_risk,problem_analysis,4,0,39,0
0.95,single_risk,problem_analysis,30,0,18,0
0.95,single_risk,problem_analysis,19,0,26,0
0.95,single_risk,problem_analysis,8,0,85,0
0.95,single_risk,problem_analysis,0,0,66,0
0.95,single_risk,problem_analysis,15,0,44,0
0.95,single_risk,problem_analysis,25,0,30,0
0.95,single_risk,problem_analysis,32,0,22,0
0.95,single_risk,problem_analysis,22,0,37,0
0.95,single_risk,problem_analysis,16,0,54,0
0.95,single_risk,problem_analysis,38,0,44,0
0.95,single_risk,problem_analysis,6,0,36,0
0.95,single_risk,problem_analysis,27,0,68,0
0.95,single_risk,problem_analysis,33,0,28,0
0.95,single_risk,problem_analysis,1,0,22,0
0.95,single_risk,problem_analysis,37,0,8,0
0.95,single_risk,problem_analysis,36,0,3,0
0.95,single_risk,theoretical_insight,4,0,50,0
0.95,single_risk,theoretical_insight,21,0,26,0
0.95,single_risk,theoretical_insight,1,0,89,0
0.95,single_risk,theoretical_insight,9,0,49,0
0.95,single_risk,theoretical_insight,28,0,12,0
0.95,single_risk,theoretical_insight,0,0,147,0
0.95,single_risk,theoretical_insight,10,0,147,0
0.95,single_risk,theoretical_insight,6,0,147,0
0.95,single_risk,theoretical_insight,15,0,124,0
0.95,single_risk,theoretical_insight,26,0,73,0
0.95,single_risk,theoretical_insight,17,0,124,0
0.95,single_risk,theoretical_insight,19,0,27,0
0.95,single_risk,theoretical_insight,34,0,44,0
0.95,single_risk,theoretical_insight,5,0,94,0
0.95,single_risk,theoretical_insight,32,0,58,0
0.95,single_risk,theoretical_insight,29,0,103,0
0.95,single_risk,theoretical_insight,30,0,106,0
0.95,single_risk,theoretical_insight,11,0,83,0
0.95,single_risk,theoretical_insight,12,0,66,0
0.95,single_risk,theoretical_insight,16,0,70,0
0.95,single_risk,theoretical_insight,22,0,17,0
0.95,single_risk,theoretical_insight,13,0,37,0
0.95,single_risk,theoretical_insight,23,0,18,0
0.95,single_risk,theoretical_insight,3,0,75,0
0.95,single_risk,theoretical_insight,35,0,7,0
0.95,single_risk,theoretical_insight,37,0,19,0
0.95,single_risk,theoretical_insight,8,0,109,0
0.95,single_risk,theoretical_insight,18,0,21,0
0.95,single_risk,theoretical_insight,27,0,3,0
0.95,single_risk,theoretical_insight,24,0,19,0
0.95,single_risk,theoretical_insight,14,0,57,0
0.95,single_risk,theoretical_insight,2,0,54,0
0.95,single_risk,theoretical_insight,7,0,17,0
0.95,single_risk,theoretical_insight,20,0,35,0
0.95,single_risk,theoretical_insight,36,0,20,0
0.95,single_risk,theoretical_insight,31,0,24,0
0.95,single_risk,theoretical_insight,25,0,10,0
0.95,single_risk,theoretical_insight,38,0,20,0
0.95,single_risk,theoretical_insight,39,0,32,0
0.95,single_risk,theoretical_insight,33,0,11,0
0.95,single_risk,design_rationale,3,0,68,0
0.95,single_risk,design_rationale,4,0,59,0
0.95,single_risk,design_rationale,7,0,65,0
0.95,single_risk,design_rationale,33,0,30,0
0.95,single_risk,design_rationale,39,0,13,0
0.95,single_risk,design_rationale,21,0,152,0
0.95,single_risk,design_rationale,6,0,149,0
0.95,single_risk,design_rationale,27,0,12,0
0.95,single_risk,design_rationale,25,0,58,0
0.95,single_risk,design_rationale,24,0,146,0
0.95,single_risk,design_rationale,1,0,98,0
0.95,single_risk,design_rationale,13,0,59,0
0.95,single_risk,design_rationale,2,0,44,0
0.95,single_risk,design_rationale,18,0,45,0
0.95,single_risk,design_rationale,17,0,55,0
0.95,single_risk,design_rationale,20,0,105,0
0.95,single_risk,design_rationale,16,0,21,0
0.95,single_risk,design_rationale,5,0,184,0
0.95,single_risk,design_rationale,15,0,66,0
0.95,single_risk,design_rationale,28,0,50,0
0.95,single_risk,design_rationale,22,0,75,0
0.95,single_risk,design_rationale,8,0,31,0
0.95,single_risk,design_rationale,14,0,141,0
0.95,single_risk,design_rationale,34,0,35,0
0.95,single_risk,design_rationale,9,0,38,0
0.95,single_risk,design_rationale,19,0,48,0
0.95,single_risk,design_rationale,38,0,25,0
0.95,single_risk,design_rationale,37,0,51,0
0.95,single_risk,design_rationale,11,0,86,0
0.95,single_risk,design_rationale,0,0,55,0
0.95,single_risk,design_rationale,26,0,19,0
0.95,single_risk,design_rationale,12,0,49,0
0.95,single_risk,design_rationale,10,0,29,0
0.95,single_risk,design_rationale,35,0,4,0
0.95,single_risk,design_rationale,30,0,34,0
0.95,single_risk,design_rationale,23,0,11,0
0.95,single_risk,design_rationale,32,0,12,0
0.95,single_risk,design_rationale,31,0,4,0
0.95,single_risk,design_rationale,29,0,34,0
0.95,single_risk,design_rationale,36,0,3,0
0.95,single_risk,implementation_mechanism,15,0,89,0
0.95,single_risk,implementation_mechanism,30,0,47,0
0.95,single_risk,implementation_mechanism,25,0,65,0
0.95,single_risk,implementation_mechanism,4,0,151,0
0.95,single_risk,implementation_mechanism,14,0,133,0
0.95,single_risk,implementation_mechanism,7,0,78,0
0.95,single_risk,implementation_mechanism,5,0,171,0
0.95,single_risk,implementation_mechanism,13,0,48,0
0.95,single_risk,implementation_mechanism,21,0,114,0
0.95,single_risk,implementation_mechanism,29,0,35,0
0.95,single_risk,implementation_mechanism,16,0,35,0
0.95,single_risk,implementation_mechanism,0,0,141,0
0.95,single_risk,implementation_mechanism,23,0,44,0
0.95,single_risk,implementation_mechanism,12,0,127,0
0.95,single_risk,implementation_mechanism,37,0,42,0
0.95,single_risk,implementation_mechanism,38,0,15,0
0.95,single_risk,implementation_mechanism,1,0,60,0
0.95,single_risk,implementation_mechanism,8,0,79,0
0.95,single_risk,implementation_mechanism,10,0,56,0
0.95,single_risk,implementation_mechanism,31,0,65,0
0.95,single_risk,implementation_mechanism,19,0,97,0
0.95,single_risk,implementation_mechanism,17,0,36,0
0.95,single_risk,implementation_mechanism,2,0,100,0
0.95,single_risk,implementation_mechanism,6,0,45,0
0.95,single_risk,implementation_mechanism,22,0,75,0
0.95,single_risk,implementation_mechanism,27,0,38,0
0.95,single_risk,implementation_mechanism,28,0,39,0
0.95,single_risk,implementation_mechanism,34,0,31,0
0.95,single_risk,implementation_mechanism,36,0,42,0
0.95,single_risk,implementation_mechanism,32,0,22,0
0.95,single_risk,implementation_mechanism,33,0,25,0
0.95,single_risk,implementation_mechanism,20,0,14,0
0.95,single_risk,implementation_mechanism,11,0,32,0
0.95,single_risk,implementation_mechanism,9,0,39,0
0.95,single_risk,implementation_mechanism,24,0,23,0
0.95,single_risk,implementation_mechanism,3,0,61,0
0.95,single_risk,implementation_mechanism,26,0,16,0
0.95,single_risk,implementation_mechanism,35,0,31,0
0.95,single_risk,implementation_mechanism,39,0,3,0
0.95,single_risk,implementation_mechanism,18,0,23,0
0.95,single_risk,validation_evidence,18,0,73,0
0.95,single_risk,validation_evidence,26,0,21,0
0.95,single_risk,validation_evidence,22,0,20,0
0.95,single_risk,validation_evidence,33,0,25,0
0.95,single_risk,validation_evidence,8,0,139,0
0.95,single_risk,validation_evidence,39,0,35,0
0.95,single_risk,validation_evidence,10,0,90,0
0.95,single_risk,validation_evidence,9,0,33,0
0.95,single_risk,validation_evidence,13,0,57,0
0.95,single_risk,validation_evidence,38,0,111,0
0.95,single_risk,validation_evidence,21,0,10,0
0.95,single_risk,validation_evidence,2,0,221,0
0.95,single_risk,validation_evidence,11,0,74,0
0.95,single_risk,validation_evidence,12,0,98,0
0.95,single_risk,validation_evidence,14,0,103,0
0.95,single_risk,validation_evidence,25,0,30,0
0.95,single_risk,validation_evidence,24,0,27,0
0.95,single_risk,validation_evidence,15,0,77,0
0.95,single_risk,validation_evidence,7,0,103,0
0.95,single_risk,validation_evidence,23,0,52,0
0.95,single_risk,validation_evidence,16,0,84,0
0.95,single_risk,validation_evidence,3,0,83,0
0.95,single_risk,validation_evidence,4,0,85,0
0.95,single_risk,validation_evidence,5,0,123,0
0.95,single_risk,validation_evidence,6,0,63,0
0.95,single_risk,validation_evidence,0,0,69,0
0.95,single_risk,validation_evidence,28,0,55,0
0.95,single_risk,validation_evidence,35,0,15,0
0.95,single_risk,validation_evidence,29,0,28,0
0.95,single_risk,validation_evidence,1,0,84,0
0.95,single_risk,validation_evidence,30,0,39,0
0.95,single_risk,validation_evidence,19,0,44,0
0.95,single_risk,validation_evidence,31,0,24,0
0.95,single_risk,validation_evidence,20,0,69,0
0.95,single_risk,validation_evidence,34,0,66,0
0.95,single_risk,validation_evidence,17,0,5,0
0.95,single_risk,validation_evidence,37,0,7,0
0.95,single_risk,validation_evidence,32,0,4,0
0.95,single_risk,validation_evidence,27,0,7,0
0.95,single_risk,validation_evidence,36,0,1,0
0.95,monotonic,risk,11,0,79,0
0.95,monotonic,risk,3,0,77,0
0.95,monotonic,risk,15,0,138,0
0.95,monotonic,risk,5,0,132,0
0.95,monotonic,risk,27,0,112,0
0.95,monotonic,risk,1,0,120,0
0.95,monotonic,risk,24,0,35,0
0.95,monotonic,risk,6,0,245,0
0.95,monotonic,risk,39,0,85,0
0.95,monotonic,risk,10,0,120,0
0.95,monotonic,risk,9,0,72,0
0.95,monotonic,risk,14,0,76,0
0.95,monotonic,risk,19,0,121,0
0.95,monotonic,risk,31,0,84,0
0.95,monotonic,risk,8,0,162,0
0.95,monotonic,risk,0,0,100,0
0.95,monotonic,risk,12,0,90,0
0.95,monotonic,risk,13,0,12,0
0.95,monotonic,risk,16,0,57,0
0.95,monotonic,risk,34,0,102,0
0.95,monotonic,risk,21,0,19,0
0.95,monotonic,risk,20,0,32,0
0.95,monotonic,risk,30,0,95,0
0.95,monotonic,risk,33,0,32,0
0.95,monotonic,risk,17,0,56,0
0.95,monotonic,risk,23,0,52,0
0.95,monotonic,risk,7,0,165,0
0.95,monotonic,risk,37,0,119,0
0.95,monotonic,risk,25,0,60,0
0.95,monotonic,risk,38,0,44,0
0.95,monotonic,risk,18,0,61,0
0.95,monotonic,risk,4,0,24,0
0.95,monotonic,risk,32,0,40,0
0.95,monotonic,risk,22,0,30,0
0.95,monotonic,risk,2,0,177,0
0.95,monotonic,risk,28,0,23,0
0.95,monotonic,risk,35,0,26,0
0.95,monotonic,risk,26,0,2,0
0.95,monotonic,risk,29,0,9,0
0.95,monotonic,risk,36,0,1,0
0.95,monotonic,intervention,14,0,106,0
0.95,monotonic,intervention,4,0,69,0
0.95,monotonic,intervention,25,0,119,0
0.95,monotonic,intervention,2,0,109,0
0.95,monotonic,intervention,30,0,87,0
0.95,monotonic,intervention,12,0,187,0
0.95,monotonic,intervention,24,0,40,0
0.95,monotonic,intervention,5,0,95,0
0.95,monotonic,intervention,17,0,189,0
0.95,monotonic,intervention,26,0,75,0
0.95,monotonic,intervention,31,0,78,0
0.95,monotonic,intervention,36,0,96,0
0.95,monotonic,intervention,3,0,27,0
0.95,monotonic,intervention,0,0,128,0
0.95,monotonic,intervention,8,0,32,0
0.95,monotonic,intervention,21,0,122,0
0.95,monotonic,intervention,6,0,73,0
0.95,monotonic,intervention,16,0,57,0
0.95,monotonic,intervention,7,0,122,0
0.95,monotonic,intervention,28,0,71,0
0.95,monotonic,intervention,13,0,48,0
0.95,monotonic,intervention,9,0,184,0
0.95,monotonic,intervention,10,0,27,0
0.95,monotonic,intervention,15,0,27,0
0.95,monotonic,intervention,39,0,65,0
0.95,monotonic,intervention,11,0,50,0
0.95,monotonic,intervention,35,0,29,0
0.95,monotonic,intervention,37,0,34,0
0.95,monotonic,intervention,33,0,61,0
0.95,monotonic,intervention,19,0,68,0
0.95,monotonic,intervention,22,0,28,0
0.95,monotonic,intervention,29,0,8,0
0.95,monotonic,intervention,1,0,41,0
0.95,monotonic,intervention,20,0,28,0
0.95,monotonic,intervention,18,0,32,0
0.95,monotonic,intervention,34,0,26,0
0.95,monotonic,intervention,32,0,16,0
0.95,monotonic,intervention,38,0,10,0
0.95,monotonic,intervention,23,0,6,0
0.95,monotonic,intervention,27,0,5,0
0.95,monotonic,all_concepts,11,0,506,0
0.95,monotonic,all_concepts,3,0,414,0
0.95,monotonic,all_concepts,14,0,309,0
0.95,monotonic,all_concepts,15,0,173,0
0.95,monotonic,all_concepts,10,0,367,0
0.95,monotonic,all_concepts,36,0,123,0
0.95,monotonic,all_concepts,28,0,397,0
0.95,monotonic,all_concepts,32,0,203,0
0.95,monotonic,all_concepts,0,0,1127,0
0.95,monotonic,all_concepts,30,0,104,0
0.95,monotonic,all_concepts,4,0,1042,0
0.95,monotonic,all_concepts,21,0,133,0
0.95,monotonic,all_concepts,29,0,982,0
0.95,monotonic,all_concepts,12,0,385,0
0.95,monotonic,all_concepts,38,0,394,0
0.95,monotonic,all_concepts,1,0,496,0
