edge_config,mode,node_type,cluster_id,year_min,year_max,year_range,year_mean,year_median,n_nodes_with_year,cluster_size
0.95,monotonic,design_rationale,1,2008,2023,15,2019.5121951219512,2020.0,41,41
0.95,monotonic,design_rationale,0,2012,2023,11,2021.0866666666666,2022.0,150,153
0.95,monotonic,design_rationale,8,2013,2023,10,2020.8444444444444,2022.0,90,90
0.95,monotonic,design_rationale,12,2009,2023,14,2019.5,2020.0,132,132
0.95,monotonic,design_rationale,20,2018,2023,5,2020.6896551724137,2021.0,29,29
0.95,monotonic,design_rationale,34,2015,2023,8,2021.7058823529412,2022.0,34,34
0.95,monotonic,design_rationale,9,2006,2023,17,2019.930693069307,2020.0,101,101
0.95,monotonic,design_rationale,25,2018,2022,4,2020.75,2021.5,12,12
0.95,monotonic,design_rationale,39,2005,2023,18,2019.3333333333333,2021.0,54,54
0.95,monotonic,design_rationale,14,2016,2023,7,2019.774193548387,2020.0,31,31
0.95,monotonic,design_rationale,28,2017,2023,6,2021.7096774193549,2023.0,31,31
0.95,monotonic,design_rationale,19,2019,2023,4,2021.7142857142858,2022.0,14,14
0.95,monotonic,design_rationale,31,2006,2023,17,2018.40625,2020.0,32,32
0.95,monotonic,design_rationale,23,2012,2023,11,2020.5357142857142,2021.0,28,28
0.95,monotonic,design_rationale,35,2016,2023,7,2021.0,2021.0,54,54
0.95,monotonic,design_rationale,2,2016,2023,7,2020.5652173913043,2021.0,23,23
0.95,monotonic,design_rationale,13,2002,2023,21,2018.090909090909,2020.0,11,11
0.95,monotonic,design_rationale,30,2018,2023,5,2021.5,2022.0,8,8
0.95,monotonic,design_rationale,37,2016,2022,6,2020.2307692307693,2021.0,13,13
0.95,monotonic,design_rationale,27,2018,2022,4,2019.909090909091,2020.0,11,11
0.95,monotonic,design_rationale,29,2018,2022,4,2019.3333333333333,2019.0,6,6
0.95,monotonic,design_rationale,36,2010,2023,13,2020.945945945946,2022.0,37,37
0.95,monotonic,design_rationale,10,2018,2023,5,2021.892857142857,2022.5,28,28
0.95,monotonic,implementation_mechanism,4,2005,2022,17,2018.48623853211,2019.0,109,111
0.95,monotonic,implementation_mechanism,31,2003,2023,20,2017.642857142857,2018.0,70,70
0.95,monotonic,implementation_mechanism,27,2003,2023,20,2017.378787878788,2017.0,66,66
0.95,monotonic,implementation_mechanism,17,2009,2023,14,2021.3947368421052,2022.0,152,152
0.95,monotonic,implementation_mechanism,16,2006,2023,17,2019.528,2019.0,125,125
0.95,monotonic,implementation_mechanism,34,2012,2023,11,2019.3484848484848,2019.0,66,66
0.95,monotonic,implementation_mechanism,15,2010,2023,13,2019.4825174825176,2021.0,143,143
0.95,monotonic,implementation_mechanism,26,2006,2023,17,2021.5,2022.0,40,40
0.95,monotonic,implementation_mechanism,11,2002,2023,21,2019.4226804123712,2020.0,97,97
0.95,monotonic,implementation_mechanism,2,2012,2023,11,2019.4380165289256,2020.0,121,121
0.95,monotonic,implementation_mechanism,3,2008,2023,15,2020.2769230769231,2021.0,65,65
0.95,monotonic,implementation_mechanism,35,2016,2023,7,2019.7083333333333,2019.5,24,24
0.95,monotonic,implementation_mechanism,13,2016,2023,7,2020.5076923076922,2021.0,65,65
0.95,monotonic,implementation_mechanism,39,2022,2022,0,2022.0,2022.0,7,7
0.95,monotonic,implementation_mechanism,23,2014,2023,9,2021.225806451613,2022.0,31,31
0.95,monotonic,implementation_mechanism,25,2012,2023,11,2020.9127516778524,2022.0,149,151
0.95,monotonic,implementation_mechanism,36,2013,2023,10,2019.8085106382978,2020.0,47,47
0.95,monotonic,implementation_mechanism,10,2012,2023,11,2018.811320754717,2019.0,53,53
0.95,monotonic,implementation_mechanism,18,2013,2023,10,2020.5681818181818,2021.0,44,44
0.95,monotonic,implementation_mechanism,30,2006,2023,17,2020.939393939394,2022.0,33,33
0.95,monotonic,implementation_mechanism,9,2008,2023,15,2020.03125,2022.0,64,64
0.95,monotonic,implementation_mechanism,38,2017,2023,6,2020.125,2020.0,48,48
0.95,monotonic,implementation_mechanism,1,2013,2023,10,2020.5981308411215,2021.0,107,107
0.95,monotonic,implementation_mechanism,21,2006,2023,17,2021.4736842105262,2022.0,76,76
0.95,monotonic,implementation_mechanism,8,2011,2023,12,2019.1904761904761,2021.0,21,21
0.95,monotonic,implementation_mechanism,20,2017,2023,6,2020.4285714285713,2020.0,35,35
0.95,monotonic,implementation_mechanism,22,2012,2023,11,2019.7272727272727,2019.0,22,22
0.95,monotonic,implementation_mechanism,32,2018,2023,5,2022.1515151515152,2023.0,33,37
0.95,monotonic,implementation_mechanism,7,2013,2023,10,2020.2142857142858,2021.0,70,70
0.95,monotonic,implementation_mechanism,19,2013,2023,10,2021.137254901961,2023.0,51,51
0.95,monotonic,implementation_mechanism,0,2006,2022,16,2019.4777777777779,2020.0,90,90
0.95,monotonic,implementation_mechanism,5,2016,2023,7,2021.0,2021.0,34,34
0.95,monotonic,implementation_mechanism,14,2011,2023,12,2019.7916666666667,2021.0,24,25
0.95,monotonic,implementation_mechanism,12,2014,2023,9,2019.6538461538462,2019.5,26,26
0.95,monotonic,implementation_mechanism,6,2012,2022,10,2019.3214285714287,2019.5,28,28
0.95,monotonic,implementation_mechanism,24,2013,2023,10,2019.85,2020.0,20,20
0.95,monotonic,implementation_mechanism,33,2015,2022,7,2019.625,2020.0,16,16
0.95,monotonic,implementation_mechanism,28,2013,2023,10,2019.3214285714287,2019.5,28,28
0.95,monotonic,implementation_mechanism,37,2014,2022,8,2018.75,2019.0,8,8
0.95,monotonic,implementation_mechanism,29,2018,2022,4,2020.0666666666666,2020.0,15,15
0.95,monotonic,validation_evidence,16,2006,2022,16,2018.5797101449275,2019.0,69,69
0.95,monotonic,validation_evidence,24,2010,2023,13,2017.0555555555557,2017.5,18,18
0.95,monotonic,validation_evidence,28,2012,2023,11,2020.65,2022.0,20,20
0.95,monotonic,validation_evidence,35,2018,2023,5,2021.8,2022.0,20,23
0.95,monotonic,validation_evidence,18,2003,2023,20,2019.6783216783217,2020.0,143,143
0.95,monotonic,validation_evidence,11,2010,2023,13,2021.8650793650793,2022.0,126,126
0.95,monotonic,validation_evidence,21,2015,2023,8,2020.3333333333333,2020.0,84,85
0.95,monotonic,validation_evidence,32,2020,2023,3,2021.0,2021.0,16,16
0.95,monotonic,validation_evidence,9,2012,2023,11,2019.7384615384615,2020.0,65,65
0.95,monotonic,validation_evidence,23,2009,2023,14,2020.2288135593221,2022.0,118,118
0.95,monotonic,validation_evidence,20,2019,2023,4,2021.909090909091,2022.0,11,11
0.95,monotonic,validation_evidence,3,2012,2023,11,2018.8015267175572,2019.0,131,131
0.95,monotonic,validation_evidence,17,2012,2023,11,2019.6119402985075,2020.0,67,67
0.95,monotonic,validation_evidence,6,2015,2023,8,2020.159090909091,2021.0,88,88
0.95,monotonic,validation_evidence,1,2006,2023,17,2020.6694915254238,2022.0,118,119
0.95,monotonic,validation_evidence,30,2010,2022,12,2019.4421052631578,2019.0,95,95
0.95,monotonic,validation_evidence,27,2015,2023,8,2019.9615384615386,2019.5,26,26
0.95,monotonic,validation_evidence,22,2013,2023,10,2020.3703703703704,2022.0,27,27
0.95,monotonic,validation_evidence,13,2017,2023,6,2019.8852459016393,2020.0,61,61
0.95,monotonic,validation_evidence,2,2010,2023,13,2017.140350877193,2016.0,57,57
0.95,monotonic,validation_evidence,5,2006,2023,17,2018.9767441860465,2020.0,86,86
0.95,monotonic,validation_evidence,34,2014,2023,9,2021.4615384615386,2022.0,65,67
0.95,monotonic,validation_evidence,0,2008,2023,15,2019.6771653543308,2020.0,127,127
0.95,monotonic,validation_evidence,25,2019,2023,4,2022.121212121212,2022.0,66,66
0.95,monotonic,validation_evidence,12,2003,2023,20,2020.3970588235295,2022.0,68,68
0.95,monotonic,validation_evidence,33,2009,2023,14,2020.409090909091,2022.0,44,44
0.95,monotonic,validation_evidence,29,2011,2023,12,2017.3235294117646,2017.0,34,34
0.95,monotonic,validation_evidence,14,2013,2023,10,2019.948051948052,2020.0,77,78
0.95,monotonic,validation_evidence,10,2003,2023,20,2019.1521739130435,2021.0,46,46
0.95,monotonic,validation_evidence,15,2018,2023,5,2021.032258064516,2021.0,31,31
0.95,monotonic,validation_evidence,8,2014,2023,9,2020.482142857143,2021.0,56,56
0.95,monotonic,validation_evidence,31,2016,2023,7,2020.25,2020.0,24,24
0.95,monotonic,validation_evidence,4,2013,2023,10,2020.0285714285715,2021.0,35,35
0.95,monotonic,validation_evidence,37,2002,2022,20,2017.84375,2019.0,64,65
0.95,monotonic,validation_evidence,36,2019,2023,4,2022.4318181818182,2023.0,44,44
0.95,monotonic,validation_evidence,39,2013,2023,10,2019.6764705882354,2021.0,34,34
0.95,monotonic,validation_evidence,19,2018,2022,4,2019.8,2020.0,5,5
0.95,monotonic,validation_evidence,38,2017,2023,6,2020.0,2020.0,2,2
0.95,monotonic,validation_evidence,7,2017,2023,6,2021.5454545454545,2022.0,11,11
0.95,monotonic,validation_evidence,26,2018,2023,5,2020.0,2020.0,11,11
0.95,both,risk,1,2006,2023,17,2018.6338028169014,2020.0,71,71
0.95,both,risk,24,2003,2023,20,2017.6545454545455,2019.0,55,55
0.95,both,risk,7,2009,2023,14,2019.5755395683452,2020.0,139,139
0.95,both,risk,21,2010,2023,13,2019.6587301587301,2022.0,126,127
0.95,both,risk,39,2017,2023,6,2021.695652173913,2022.0,23,24
0.95,both,risk,26,2016,2023,7,2020.6724137931035,2021.0,58,58
0.95,both,risk,13,2011,2023,12,2020.0869565217392,2021.0,69,69
0.95,both,risk,11,2010,2023,13,2019.5393258426966,2020.0,89,89
0.95,both,risk,31,2012,2023,11,2019.1724137931035,2019.0,29,29
0.95,both,risk,9,2012,2023,11,2020.0752688172042,2021.0,93,93
0.95,both,risk,4,2008,2023,15,2021.361111111111,2022.0,36,36
0.95,both,risk,2,2012,2023,11,2019.990909090909,2020.0,110,110
0.95,both,risk,6,2013,2023,10,2019.7391304347825,2021.0,69,69
0.95,both,risk,18,2012,2023,11,2020.0866666666666,2020.0,150,150
0.95,both,risk,10,2013,2023,10,2019.3506493506493,2020.0,77,77
0.95,both,risk,12,2013,2023,10,2021.212765957447,2022.0,141,141
0.95,both,risk,29,2013,2023,10,2020.2394366197184,2021.0,71,71
0.95,both,risk,38,1994,2022,28,2014.75,2017.0,16,16
0.95,both,risk,25,2006,2023,17,2019.3867924528302,2019.0,106,106
0.95,both,risk,35,2013,2023,10,2021.9473684210527,2023.0,19,19
0.95,both,risk,15,2006,2022,16,2018.9264705882354,2019.5,68,68
0.95,both,risk,0,2002,2023,21,2018.9,2020.0,50,51
0.95,both,risk,17,2014,2023,9,2019.4494382022472,2019.0,89,89
0.95,both,risk,23,2017,2023,6,2021.5714285714287,2022.0,49,49
0.95,both,risk,32,2014,2020,6,2017.2222222222222,2018.0,9,9
0.95,both,risk,37,2006,2023,17,2020.9347826086957,2022.0,46,46
0.95,both,risk,19,2012,2023,11,2021.0277777777778,2022.0,72,73
0.95,both,risk,14,2003,2023,20,2019.4150943396226,2021.0,53,53
0.95,both,risk,5,2013,2023,10,2020.076923076923,2020.0,65,65
0.95,both,risk,16,2013,2023,10,2021.1304347826087,2022.0,46,49
0.95,both,risk,33,2011,2023,12,2020.0307692307692,2021.0,65,67
0.95,both,risk,8,2018,2023,5,2021.1363636363637,2021.5,22,22
0.95,both,risk,3,2006,2023,17,2018.9411764705883,2020.0,51,51
0.95,both,risk,34,2012,2023,11,2022.0073529411766,2022.0,136,136
0.95,both,risk,20,2016,2023,7,2019.95,2020.0,20,20
0.95,both,risk,22,2021,2021,0,2021.0,2021.0,3,3
0.95,both,risk,36,2019,2023,4,2022.3157894736842,2022.0,38,38
0.95,both,risk,27,2018,2023,5,2021.25,2021.5,28,28
0.95,both,risk,30,2017,2023,6,2020.375,2021.0,8,8
0.95,both,risk,28,2021,2021,0,2021.0,2021.0,1,1
0.95,both,intervention,1,2012,2022,10,2019.4,2019.0,175,175
0.95,both,intervention,4,2003,2023,20,2018.1467889908256,2019.0,109,109
0.95,both,intervention,20,2015,2023,8,2022.056,2023.0,125,125
0.95,both,intervention,3,2012,2023,11,2019.858208955224,2020.0,134,135
0.95,both,intervention,12,2012,2023,11,2019.4024390243903,2020.0,82,82
0.95,both,intervention,37,2012,2023,11,2021.1020408163265,2022.0,98,98
0.95,both,intervention,9,2013,2023,10,2020.2063492063492,2021.0,63,63
0.95,both,intervention,7,2012,2023,11,2020.4392523364486,2021.0,107,107
0.95,both,intervention,32,2006,2023,17,2019.5530303030303,2020.0,132,132
0.95,both,intervention,13,2012,2023,11,2019.1772151898733,2020.0,79,79
0.95,both,intervention,34,2010,2023,13,2020.5625,2021.0,64,64
0.95,both,intervention,36,2012,2023,11,2018.5652173913043,2019.0,23,23
0.95,both,intervention,33,2013,2023,10,2020.5714285714287,2021.0,63,63
0.95,both,intervention,18,1994,2022,28,2018.212765957447,2019.0,94,94
0.95,both,intervention,10,2009,2023,14,2021.2153846153847,2022.0,130,132
0.95,both,intervention,26,2011,2023,12,2020.2921348314608,2021.0,89,89
0.95,both,intervention,24,2013,2023,10,2020.5,2021.0,74,74
0.95,both,intervention,17,2012,2023,11,2019.7951807228915,2020.0,83,83
0.95,both,intervention,5,2010,2023,13,2020.654867256637,2022.0,113,114
0.95,both,intervention,19,2018,2023,5,2022.0851063829787,2023.0,47,47
0.95,both,intervention,11,2008,2023,15,2020.5738636363637,2021.0,176,178
0.95,both,intervention,2,2012,2023,11,2019.5,2020.0,24,24
0.95,both,intervention,0,2018,2023,5,2020.6,2021.0,25,25
0.95,both,intervention,16,2002,2022,20,2017.8529411764705,2019.0,34,34
0.95,both,intervention,6,2011,2023,12,2019.3026315789473,2021.0,152,152
0.95,both,intervention,38,2010,2023,13,2016.84,2017.0,50,51
0.95,both,intervention,28,2018,2023,5,2022.2333333333333,2023.0,30,34
0.95,both,intervention,15,2005,2023,18,2019.4918032786886,2021.0,61,61
0.95,both,intervention,14,2006,2022,16,2019.1632653061224,2020.0,49,49
0.95,both,intervention,35,2015,2023,8,2020.375,2020.0,24,24
0.95,both,intervention,30,2020,2022,2,2021.125,2021.0,8,8
0.95,both,intervention,22,2016,2023,7,2020.9705882352941,2021.5,34,34
0.95,both,intervention,29,2013,2022,9,2018.0,2018.5,6,6
0.95,both,intervention,31,2013,2023,10,2019.5384615384614,2020.0,26,26
0.95,both,intervention,39,2016,2023,7,2020.7368421052631,2022.0,19,19
0.95,both,intervention,8,2006,2023,17,2017.5,2017.0,26,26
0.95,both,intervention,21,2010,2022,12,2019.125,2020.0,8,8
0.95,both,intervention,25,2015,2022,7,2020.625,2022.0,16,16
0.95,both,intervention,23,2022,2022,0,2022.0,2022.0,6,6
0.95,both,intervention,27,2014,2023,9,2020.8,2023.0,5,5
0.95,both,all_concepts,27,2002,2023,21,2018.6941649899397,2019.0,497,498
0.95,both,all_concepts,12,2003,2023,20,2018.6909090909091,2019.0,275,275
0.95,both,all_concepts,14,2003,2023,20,2016.7056856187291,2016.0,299,299
0.95,both,all_concepts,28,2010,2023,13,2018.856,2019.0,250,250
0.95,both,all_concepts,19,2012,2023,11,2020.4281524926687,2022.0,341,345
0.95,both,all_concepts,29,2018,2023,5,2021.926605504587,2022.0,109,125
0.95,both,all_concepts,5,2008,2023,15,2020.777570093458,2022.0,535,537
0.95,both,all_concepts,31,2008,2023,15,2020.2671009771987,2021.0,307,307
0.95,both,all_concepts,17,2006,2023,17,2020.779376498801,2022.0,417,417
0.95,both,all_concepts,9,2013,2023,10,2021.843853820598,2022.0,301,301
0.95,both,all_concepts,4,2010,2022,12,2018.1612903225807,2018.0,62,66
0.95,both,all_concepts,3,2006,2023,17,2019.6176470588234,2020.0,510,510
0.95,both,all_concepts,7,2006,2023,17,2020.7247983870968,2022.0,992,1006
0.95,both,all_concepts,24,2014,2023,9,2020.695652173913,2021.0,138,138
0.95,both,all_concepts,0,2006,2023,17,2019.9882903981265,2021.0,427,427
0.95,both,all_concepts,15,2012,2023,11,2019.8828996282527,2021.0,538,538
0.95,both,all_concepts,1,2012,2023,11,2019.3166666666666,2020.0,480,480
0.95,both,all_concepts,8,2009,2023,14,2020.0271084337348,2020.0,332,332
0.95,both,all_concepts,11,2009,2023,14,2019.8423988842399,2022.0,717,717
0.95,both,all_concepts,34,2010,2023,13,2020.5274725274726,2022.0,91,91
0.95,both,all_concepts,21,2011,2023,12,2019.7556109725685,2020.0,401,401
0.95,both,all_concepts,10,2006,2023,17,2020.503787878788,2021.0,264,264
0.95,both,all_concepts,13,2010,2023,13,2020.8274111675128,2022.0,197,197
0.95,both,all_concepts,2,2006,2023,17,2019.4055415617129,2020.0,794,794
0.95,both,all_concepts,36,2011,2023,12,2019.7303609341825,2019.0,471,472
0.95,both,all_concepts,26,2012,2023,11,2019.9895833333333,2021.0,192,192
0.95,both,all_concepts,38,2014,2023,9,2019.829383886256,2019.0,211,211
0.95,both,all_concepts,37,2005,2023,18,2019.5375,2021.0,240,240
0.95,both,all_concepts,32,2014,2023,9,2022.3532338308457,2023.0,201,201
0.95,both,all_concepts,30,2010,2023,13,2019.7239583333333,2020.0,192,192
0.95,both,all_concepts,39,2019,2021,2,2020.2307692307693,2021.0,13,13
0.95,both,all_concepts,33,2018,2022,4,2019.8857142857144,2020.0,35,35
0.95,both,all_concepts,18,2012,2023,11,2022.1007751937984,2022.5,258,258
0.95,both,all_concepts,20,2016,2023,7,2020.4102564102564,2021.0,39,39
0.95,both,all_concepts,22,2016,2023,7,2020.4634146341464,2021.0,123,123
0.95,both,all_concepts,23,2013,2021,8,2017.6875,2017.0,16,16
0.95,both,all_concepts,6,2003,2022,19,2016.1153846153845,2019.0,26,26
0.95,both,all_concepts,16,2002,2023,21,2019.0103092783504,2020.0,97,97
0.95,both,all_concepts,35,2018,2023,5,2020.5111111111112,2020.0,45,45
0.95,both,all_concepts,25,2020,2020,0,2020.0,2020.0,4,4
0.95,both,problem_analysis,39,2006,2023,17,2019.1627906976744,2019.0,86,86
0.95,both,problem_analysis,1,2006,2023,17,2019.7397260273972,2021.0,73,73
0.95,both,problem_analysis,10,2003,2023,20,2018.04,2019.0,50,50
0.95,both,problem_analysis,4,2006,2023,17,2020.1656050955414,2021.0,157,157
0.95,both,problem_analysis,12,2010,2023,13,2019.7625,2020.0,80,80
0.95,both,problem_analysis,20,2013,2023,10,2020.6046511627908,2021.0,86,86
0.95,both,problem_analysis,37,2013,2023,10,2019.8805970149253,2021.0,67,67
0.95,both,problem_analysis,24,2010,2023,13,2019.9759036144578,2022.0,166,166
0.95,both,problem_analysis,7,2012,2023,11,2020.4476190476191,2021.0,105,106
0.95,both,problem_analysis,31,2009,2023,14,2020.0246913580247,2021.0,162,162
0.95,both,problem_analysis,28,2012,2023,11,2018.625,2019.0,40,40
0.95,both,problem_analysis,34,2014,2023,9,2020.1384615384616,2021.0,65,65
0.95,both,problem_analysis,13,2014,2023,9,2019.9,2020.0,100,100
0.95,both,problem_analysis,21,2011,2023,12,2019.0,2020.0,33,33
0.95,both,problem_analysis,36,2006,2023,17,2021.1222222222223,2022.0,90,93
0.95,both,problem_analysis,11,2010,2023,13,2020.5967741935483,2021.0,62,62
0.95,both,problem_analysis,5,2003,2022,19,2018.595744680851,2019.0,94,94
0.95,both,problem_analysis,6,2010,2023,13,2021.1666666666667,2022.0,120,124
0.95,both,problem_analysis,26,2010,2022,12,2019.54,2020.0,50,50
0.95,both,problem_analysis,3,2009,2023,14,2019.7519379844962,2020.0,129,129
0.95,both,problem_analysis,15,2011,2022,11,2019.5833333333333,2020.0,36,36
0.95,both,problem_analysis,22,2014,2023,9,2020.1153846153845,2021.0,52,52
0.95,both,problem_analysis,19,2014,2023,9,2020.638888888889,2022.0,36,36
0.95,both,problem_analysis,14,2018,2023,5,2020.9,2021.0,20,20
0.95,both,problem_analysis,0,2010,2022,12,2018.3333333333333,2020.0,15,15
0.95,both,problem_analysis,9,2015,2023,8,2020.7974683544303,2022.0,79,79
0.95,both,problem_analysis,35,2014,2022,8,2017.576923076923,2018.0,26,27
0.95,both,problem_analysis,17,2013,2023,10,2019.25,2021.0,52,52
0.95,both,problem_analysis,8,2019,2023,4,2022.5588235294117,2023.0,34,34
0.95,both,problem_analysis,32,2011,2023,12,2019.857142857143,2020.0,28,28
0.95,both,problem_analysis,2,2010,2023,13,2021.661971830986,2022.0,71,71
0.95,both,problem_analysis,18,2013,2023,10,2019.4827586206898,2020.0,29,29
0.95,both,problem_analysis,23,2017,2023,6,2020.952380952381,2021.0,21,21
0.95,both,problem_analysis,38,2015,2022,7,2018.5555555555557,2018.0,9,9
0.95,both,problem_analysis,27,2014,2023,9,2020.7368421052631,2022.0,19,19
0.95,both,problem_analysis,29,2002,2023,21,2018.9767441860465,2020.0,43,43
0.95,both,problem_analysis,16,2013,2023,10,2020.4,2020.5,20,20
0.95,both,problem_analysis,25,2012,2023,11,2021.0,2022.0,14,14
0.95,both,problem_analysis,30,2015,2021,6,2018.6666666666667,2020.0,3,3
0.95,both,problem_analysis,33,2020,2022,2,2021.0,2021.0,5,5
0.95,both,theoretical_insight,6,2006,2023,17,2018.625,2020.0,40,40
0.95,both,theoretical_insight,33,2018,2023,5,2022.0454545454545,2023.0,22,25
0.95,both,theoretical_insight,35,2012,2023,11,2020.5657894736842,2022.0,76,78
0.95,both,theoretical_insight,23,2020,2023,3,2021.3333333333333,2021.0,6,6
0.95,both,theoretical_insight,0,2015,2023,8,2020.90625,2022.0,32,32
0.95,both,theoretical_insight,18,2010,2023,13,2019.6538461538462,2020.0,78,78
